,SPY
10/7/2013,-0.00868267466404039
10/8/2013,-0.011715025832091143
10/9/2013,0.0007250254939636109
10/10/2013,0.02132875236306356
10/11/2013,0.006422766792298218
10/14/2013,0.003985912046013744
10/15/2013,-0.007280272874250545
10/16/2013,0.013869275399616628
10/17/2013,0.0066610072378104745
10/18/2013,0.006720138017327849
10/21/2013,6.90307490422604e-05
10/22/2013,0.005774011232694617
10/23/2013,-0.004799721801443719
10/24/2013,0.0033164712272064226
10/25/2013,0.004557208232422481
10/28/2013,0.0015903705503285874
10/29/2013,0.005319648332190138
10/30/2013,-0.004979528348656313
10/31/2013,-0.0028404105914440936
11/1/2013,0.002386431505321152
11/4/2013,0.0035126151546684315
11/5/2013,-0.003171766590246294
11/6/2013,0.0050926588703569895
11/7/2013,-0.012723952479558997
11/8/2013,0.013401155499266777
11/11/2013,0.0001694005658739355
11/12/2013,-0.0020326417156015467
11/13/2013,0.007992056685094777
11/14/2013,0.0049769530676588925
11/15/2013,0.004341951735206378
11/18/2013,-0.0035052609676960067
11/19/2013,-0.002175902896086573
11/20/2013,-0.003132729146445144
11/21/2013,0.008036232566754493
11/22/2013,0.0049898785814795985
11/25/2013,-0.0009958511514272304
11/26/2013,0.0002766500324080538
11/27/2013,0.002432031399476266
11/29/2013,-0.0006628781443585939
12/2/2013,-0.002600006644506248
12/3/2013,-0.004329706587519874
12/4/2013,-0.00011162930422905585
12/5/2013,-0.004404743840976774
12/6/2013,0.011114818481620803
12/9/2013,0.0025391550400747746
12/10/2013,-0.0035901279927316285
12/11/2013,-0.011293936186500314
12/12/2013,-0.0033067726904451077
12/13/2013,-0.00011264455636613185
12/16/2013,0.006190254985817513
12/17/2013,-0.0031628262075873077
12/18/2013,0.0169284401941062
12/19/2013,-0.0011564515306384552
12/20/2013,0.0058015715489478726
12/23/2013,0.005328236513377812
12/24/2013,0.0021888270058319807
12/26/2013,0.005043757679499825
12/27/2013,-5.46011142053732e-05
12/30/2013,-0.00013552890174569878
12/31/2013,0.004721484066375191
1/2/2014,-0.009629988942175385
1/3/2014,-0.00019110198787706463
1/6/2014,-0.0028749001980387717
1/7/2014,0.006123291899817812
1/8/2014,0.00021750277896109653
1/9/2014,0.0006535418311610425
1/10/2014,0.0027195975317847445
1/13/2014,-0.013422230387202465
1/14/2014,0.010866610087316202
1/15/2014,0.0053752607308538225
1/16/2014,-0.0013002837682370143
1/17/2014,-0.0042659570400238695
1/21/2014,0.002963323666503918
1/22/2014,0.000651856912595745
1/23/2014,-0.008227543357403421
1/24/2014,-0.021566777682817662
1/27/2014,-0.004931330043178211
1/28/2014,0.005937513527122069
1/29/2014,-0.009652035627203579
1/30/2014,0.010545196927161828
1/31/2014,-0.005875856794726323
2/3/2014,-0.022762689918492604
2/4/2014,0.006951786419228925
2/5/2014,-0.0012261630331829973
2/6/2014,0.013100559644400205
2/7/2014,0.012319480283546626
2/10/2014,0.0018352373995326433
2/11/2014,0.010884097529750607
2/12/2014,0.0004943436293802294
2/13/2014,0.005149472978058459
2/14/2014,0.0055037043836326785
2/18/2014,0.0011948001674903696
2/19/2014,-0.006643654320325386
2/20/2014,0.005883850466825314
2/21/2014,-0.0011411181697266839
2/24/2014,0.005531070625773157
2/25/2014,-0.0003787803253539137
2/26/2014,5.4307198825262556e-05
2/27/2014,0.005233652902838154
2/28/2014,0.0025260894105307535
3/3/2014,-0.0070566322816984035
3/4/2014,0.01395743689394305
3/5/2014,0.0009061269880827371
3/6/2014,0.002287440445400008
3/7/2014,0.0004253820791946213
3/10/2014,-0.0005314344903956622
3/11/2014,-0.004955203974880627
3/12/2014,0.00026739539606281684
3/13/2014,-0.011276299520617138
3/14/2014,-0.0028123655276166538
3/17/2014,0.00900302550375906
3/18/2014,0.0071126755477962525
3/19/2014,-0.0053428789366670865
3/20/2014,0.005806158857194103
3/21/2014,-0.003871982376255957
3/24/2014,-0.004144152235202869
3/25/2014,0.0047344051915632936
3/26/2014,-0.007218098300692167
3/27/2014,-0.002110781241350115
3/28/2014,0.0049184598291543095
3/31/2014,0.008161009533682595
4/1/2014,0.0066088723899829374
4/2/2014,0.0033410440796985074
4/3/2014,-0.0013249923073686512
4/4/2014,-0.011892192755703145
4/7/2014,-0.011113210328644853
4/8/2014,0.004114612463109913
4/9/2014,0.010693316756634286
4/10/2014,-0.021256962216950955
4/11/2014,-0.009021870779192746
4/14/2014,0.007847650209879684
4/15/2014,0.006863276544893928
4/16/2014,0.0103966446479
4/17/2014,0.0014229236591990979
4/21/2014,0.003481202910733662
4/22/2014,0.00453418220502867
4/23/2014,-0.0023444939538071396
4/24/2014,0.0020252885546028485
4/25/2014,-0.008233174709431678
4/28/2014,0.0031358234993622896
4/29/2014,0.004670944100243007
4/30/2014,0.002978480757168757
5/1/2014,7.928779106450978e-05
5/2/2014,-0.001407653386700053
5/5/2014,0.0019120067208652763
5/6/2014,-0.008741589891806569
5/7/2014,0.005871886693908724
5/8/2014,-0.0010920598467006682
5/9/2014,0.001517531235683323
5/12/2014,0.00966261314476935
5/13/2014,0.0009220991789412788
5/14/2014,-0.0047495794816414805
5/15/2014,-0.008818526227535586
5/16/2014,0.003462472742466477
5/19/2014,0.0036623592371862025
5/20/2014,-0.006325179544973046
5/21/2014,0.008389484732030923
5/22/2014,0.0024291288514731047
5/23/2014,0.0040002677505962606
5/27/2014,0.006128064871810638
5/28/2014,-0.0007314753264551764
5/29/2014,0.005159829630460544
5/30/2014,0.001609892364853128
6/2/2014,0.001115521540747737
6/3/2014,-0.0004926497569112464
6/4/2014,0.002020878936868576
6/5/2014,0.006500936154239584
6/6/2014,0.004745813083953129
6/9/2014,0.0010484266861545627
6/10/2014,0.00010219667451064515
6/11/2014,-0.003482412789055041
6/12/2014,-0.007104693482852838
6/13/2014,0.003043342456634531
6/16/2014,0.0008240028962225598
6/17/2014,0.002775775865815804
6/18/2014,0.007287314605224497
6/19/2014,0.0011454670685915754
6/20/2014,0.0020271036297649287
6/23/2014,-0.00030646503831657817
6/24/2014,-0.0060426185022713205
6/25/2014,0.004510108391486638
6/26/2014,-0.0007165482176048593
6/27/2014,0.0019424993404604342
6/30/2014,-0.000510528279295976
7/1/2014,0.00667075775759319
7/2/2014,0.0010146202838201093
7/3/2014,0.004905963900678716
7/7/2014,-0.0034875868178906345
7/8/2014,-0.006450506213675358
7/9/2014,0.004474184976467772
7/10/2014,-0.003965009116031631
7/11/2014,0.0013742126592586601
7/14/2014,0.005022684334849233
7/15/2014,-0.0018739437236567334
7/16/2014,0.0036941377096143613
7/17/2014,-0.011430950316168857
7/18/2014,0.01016673951467411
7/21/2014,-0.0018722938817954617
7/22/2014,0.00434833087435453
7/23/2014,0.0022177738953063943
7/24/2014,5.007262039218225e-05
7/25/2014,-0.004692363095404003
7/28/2014,0.0004041915995902175
7/29/2014,-0.004306639131401153
7/30/2014,0.00015271601816889985
7/31/2014,-0.019945741596349226
8/1/2014,-0.003060712481584509
8/4/2014,0.007194929415426428
8/5/2014,-0.009743128698500856
8/6/2014,0.0003120169612770048
8/7/2014,-0.005429233275315569
8/8/2014,0.011502247946587262
8/11/2014,0.0028684579918747764
8/12/2014,-0.0013687985424454304
8/13/2014,0.006746607864901935
8/14/2014,0.004710748025015284
8/15/2014,-0.00020448745963135378
8/18/2014,0.008344420691961969
8/19/2014,0.005205419442777015
8/20/2014,0.002667591629644226
8/21/2014,0.0029116182626111697
8/22/2014,-0.0015552172788582273
8/25/2014,0.005057759615504318
8/26/2014,0.0006492688772616081
8/27/2014,-0.0003996843265065677
8/28/2014,-0.0005495275279172837
8/29/2014,0.0028443397450720956
9/2/2014,-0.0004986841709612226
9/3/2014,-0.0005485411214729793
9/4/2014,-0.0014468904403941239
9/5/2014,0.004485177492551366
9/8/2014,-0.0025895126141311617
9/9/2014,-0.006351145561301859
9/10/2014,0.0037555089465712405
9/11/2014,0.0011493958257647087
9/12/2014,-0.005858327013579084
9/15/2014,-0.0007489383366991903
9/16/2014,0.00750550803665135
9/17/2014,0.0013458530141610033
9/18/2014,0.005315494213175411
9/19/2014,-0.0009005969736532684
9/22/2014,-0.007752684449111223
9/23/2014,-0.005740653890928042
9/24/2014,0.0077971443606207015
9/25/2014,-0.016267154650159654
9/26/2014,0.00791383792202998
9/29/2014,-0.001820719415468039
9/30/2014,-0.0026355925247290315
10/1/2014,-0.013644607664457412
10/2/2014,0.00015465236694953206
10/3/2014,0.010948767246742618
10/6/2014,-0.0011709240522738242
10/7/2014,-0.01555670488605361
10/8/2014,0.01733805473836615
10/9/2014,-0.02003209397861718
10/10/2014,-0.01148015615860342
10/13/2014,-0.01656380666173556
10/14/2014,0.0015467110359226302
10/15/2014,-0.006789072418506553
10/16/2014,-0.0008590081481086194
10/17/2014,0.01174178797611487
10/20/2014,0.009663042820122815
10/21/2014,0.0196172466776633
10/22/2014,-0.007136705956901471
10/23/2014,0.011558417412309691
10/24/2014,0.007665451218327948
10/27/2014,-0.0013757559255574395
10/28/2014,0.011405007898027626
10/29/2014,-0.0015131331083724571
10/30/2014,0.006390085725542844
10/31/2014,0.011370914127769187
11/3/2014,0.0005452137230878357
11/4/2014,-0.003475650430219609
11/5/2014,0.006296311949801943
11/6/2014,0.003995382185519994
11/7/2014,0.0009349105223972666
11/10/2014,0.003142233792155427
11/11/2014,0.0009556455557262314
11/12/2014,-0.0010533072597549082
11/13/2014,0.0011269154515619678
11/14/2014,0.0002447374881413992
11/17/2014,0.0006363874891984535
11/18/2014,0.005756922208532995
11/19/2014,-0.0016064148526675692
11/20/2014,0.0017526411694870456
11/21/2014,0.00533653101179474
11/24/2014,0.002802089279075349
11/25/2014,-0.0007236875563225803
11/26/2014,0.002555607979354635
11/28/2014,-0.0021214477386180632
12/1/2014,-0.00697392295289176
12/2/2014,0.006418809183505367
12/3/2014,0.003879914506584927
12/4/2014,-0.0011068476413092561
12/5/2014,0.0016357269286252753
12/8/2014,-0.00670507623405345
12/9/2014,-0.0006780131126657916
12/10/2014,-0.01616044776681161
12/11/2014,0.005056490611039889
12/12/2014,-0.016293685068193762
12/15/2014,-0.006892989755738638
12/16/2014,-0.008052210310843928
12/17/2014,0.019415165040238214
12/18/2014,0.024428044830224826
12/19/2014,0.0042452716098943695
12/22/2014,0.004589899351105081
12/23/2014,0.001348489952964969
12/24/2014,9.64958586039496e-05
12/26/2014,0.003219559077389057
12/29/2014,0.0013422187180933492
12/30/2014,-0.005380289572086737
12/31/2014,-0.009972867966663489
1/2/2015,-0.0005351599329313906
1/5/2015,-0.018224469075469915
1/6/2015,-0.009463885296741754
1/7/2015,0.012384128613420961
1/8/2015,0.017589499376804752
1/9/2015,-0.0080458039921841
1/12/2015,-0.007864589310156567
1/13/2015,-0.00281671089682402
1/14/2015,-0.006055318155532993
1/15/2015,-0.009203547242034595
1/16/2015,0.013029776135263762
1/20/2015,0.0021058052580711175
1/21/2015,0.005059746716142728
1/22/2015,0.014761541067937516
1/23/2015,-0.005498064771813219
1/26/2015,0.002339477138844831
1/27/2015,-0.0132785010106377
1/28/2015,-0.012906999147016183
1/29/2015,0.009201603155032642
1/30/2015,-0.01265541553043599
2/2/2015,0.012308266015058763
2/3/2015,0.014357054162789137
2/4/2015,-0.003814988083297577
2/5/2015,0.01004483641390077
2/6/2015,-0.0027692251797261478
2/9/2015,-0.004486192953434265
2/10/2015,0.010597078074831727
2/11/2015,0.0005803191688826601
2/12/2015,0.009570684914170666
2/13/2015,0.004108180535641968
2/17/2015,0.0015713736420294062
2/18/2015,9.54120630364273e-05
2/19/2015,-0.000713835160374909
2/20/2015,0.00597785423912522
2/23/2015,-0.00014208921148382955
2/24/2015,0.002841315713476439
2/25/2015,-0.0008499778492149763
2/26/2015,-0.0011823169851816623
2/27/2015,-0.0034117552178841186
3/2/2015,0.006293306052663886
3/3/2015,-0.004112465359663339
3/4/2015,-0.004223676682921707
3/5/2015,0.0010929628499383676
3/6/2015,-0.01416419058407509
3/9/2015,0.004135666280948449
3/10/2015,-0.01635456861834861
3/11/2015,-0.0023448476410622785
3/12/2015,0.012634127916292728
3/13/2015,-0.006165120116669521
3/16/2015,0.013285971874383608
3/17/2015,-0.0029772140262872217
3/18/2015,0.011950174914817804
3/19/2015,-0.0045721060763510325
3/20/2015,0.008787249688995108
3/23/2015,-0.001950684060052004
3/24/2015,-0.005634596155954908
3/25/2015,-0.01476205970033781
3/26/2015,-0.0023842406682372677
3/27/2015,0.0022866610446219842
3/30/2015,0.012126519835191278
3/31/2015,-0.008778099353931859
4/1/2015,-0.003542460023452815
4/2/2015,0.0035664882256981013
4/6/2015,0.006734834647295178
4/7/2015,-0.002649862812655424
4/8/2015,0.0033474343491224808
4/9/2015,0.004437594644337901
4/10/2015,0.005442415058935669
4/13/2015,-0.004533192319528094
4/14/2015,0.0019112475110036999
4/15/2015,0.004476852502322345
4/16/2015,-0.0002851465605272842
4/17/2015,-0.011570163749181695
4/20/2015,0.009095294091581467
4/21/2015,-0.0011921224483137844
4/22/2015,0.004902414200032957
4/23/2015,0.002513256391415207
4/24/2015,0.0023172547449042424
4/27/2015,-0.004166303414994353
4/28/2015,0.003174250641509713
4/29/2015,-0.0041233340456871366
4/30/2015,-0.010070844233583127
5/1/2015,0.01078288133444698
5/4/2015,0.0028430892392889125
5/5/2015,-0.011517848943625574
5/6/2015,-0.004125322103955608
5/7/2015,0.003981714778152107
5/8/2015,0.013080533515536112
5/11/2015,-0.004808203164147821
5/12/2015,-0.0029719840142058574
5/13/2015,0.00019064720848165222
5/14/2015,0.010373250910818728
5/15/2015,0.0010835225551677615
5/18/2015,0.003101676102624005
5/19/2015,-0.000328140367202426
5/20/2015,-0.0007043132543982425
5/21/2015,0.002907770288200008
5/22/2015,-0.0023914102323454806
5/26/2015,-0.010809704672878378
5/27/2015,0.009446958150859955
5/28/2015,-0.0011288896359369167
5/29/2015,-0.006232335483390952
6/1/2015,0.0020345034318073585
6/2/2015,-0.0009929866254516845
6/3/2015,0.002646147835425192
6/4/2015,-0.008486593295736361
6/5/2015,-0.0017106122575921605
6/8/2015,-0.006168611359006391
6/9/2015,-0.00014389663034775202
6/10/2015,0.011921657877893593
6/11/2015,0.0032184239072202436
6/12/2015,-0.0076842162290833484
6/15/2015,-0.004294912987383145
6/16/2015,0.005436964780358316
6/17/2015,0.0016158642171613358
6/18/2015,0.010345876001107509
6/19/2015,-0.004449040377656207
6/22/2015,0.005110421567604584
6/23/2015,0.0007075041755644282
6/24/2015,-0.00728915708081126
6/25/2015,-0.0030452930847762127
6/26/2015,-0.00019042903719511202
6/29/2015,-0.021193477526424028
6/30/2015,0.002091260024292011
7/1/2015,0.007983494325995443
7/2/2015,-0.0009162909164719014
7/6/2015,-0.002849999516244704
7/7/2015,0.006268916553359448
7/8/2015,-0.016919585542128922
7/9/2015,0.0018078635196461883
7/10/2015,0.012512803008237603
7/13/2015,0.010976368494492355
7/14/2015,0.004328806584078377
7/15/2015,-0.0003319772511696427
7/16/2015,0.0079920011130831
7/17/2015,0.0008477488957691285
7/20/2015,0.000517592344552827
7/21/2015,-0.00395953027379778
7/22/2015,-0.0017960352624284332
7/23/2015,-0.005645723769459698
7/24/2015,-0.010426384059103736
7/27/2015,-0.0058340726445566095
7/28/2015,0.012208272636643749
7/29/2015,0.00685533190343548
7/30/2015,0.00023695790762743427
7/31/2015,-0.0015186184274566651
8/3/2015,-0.003378567701381505
8/4/2015,-0.0019565159631955344
8/5/2015,0.003290067460559988
8/6/2015,-0.0082215799877048
8/7/2015,-0.0019214460511566545
8/10/2015,0.012520192955269379
8/11/2015,-0.00906390591650732
8/12/2015,0.0011972641667532067
8/13/2015,-0.0012451395016432987
8/14/2015,0.003635376072773802
8/17/2015,0.005571285122079304
8/18/2015,-0.002900694399521285
8/19/2015,-0.00793678596817921
8/20/2015,-0.02110222927556292
8/21/2015,-0.03157665122016228
8/24/2015,-0.0417435174773473
8/25/2015,-0.01210167828346231
8/26/2015,0.03767521945852458
8/27/2015,0.024434021169123566
8/28/2015,5.013127021606304e-05
8/31/2015,-0.008111407843731286
9/1/2015,-0.030302431542077866
9/2/2015,0.01880302061372343
9/3/2015,0.0007160643104425395
9/4/2015,-0.015252271208436242
9/8/2015,0.024820176758122706
9/9/2015,-0.013461634563903428
9/10/2015,0.005426942477138072
9/11/2015,0.004534212936700086
9/14/2015,-0.003717819030806176
9/15/2015,0.012421868576952386
9/16/2015,0.008629529447839353
9/17/2015,-0.0022505871809467655
9/18/2015,-0.01647405913885847
9/21/2015,0.005154035462228973
9/22/2015,-0.013064869496733352
9/23/2015,-0.0015997295156400793
9/24/2015,-0.003622261818500944
9/25/2015,-0.00025945227830069707
9/28/2015,-0.02541707110147348
9/29/2015,0.0005843990492651578
9/30/2015,0.018486699720452488
10/1/2015,0.0026055407432920255
10/2/2015,0.014827543033600071
10/5/2015,0.01763818552835174
10/6/2015,-0.003432134394338965
10/7/2015,0.008157380065351253
10/8/2015,0.008986066055511398
10/9/2015,0.0005965968596823432
10/12/2015,0.0009432558347534007
10/13/2015,-0.006322565095744728
10/14/2015,-0.004805110026726215
10/15/2015,0.015237417473845764
10/16/2015,0.004536496420185922
10/19/2015,0.0004916722042895176
10/20/2015,-0.001377291820382553
10/21/2015,-0.006124657793948687
10/22/2015,0.016752513513415605
10/23/2015,0.010902124661390658
10/26/2015,-0.002460766922349411
10/27/2015,-0.0019341594827292756
10/28/2015,0.011310333215428802
10/29/2015,-0.0005742742110010486
10/30/2015,-0.004319287889785581
11/2/2015,0.011761474316251932
11/3/2015,0.0028950534928514926
11/4/2015,-0.003037330729178361
11/5/2015,-0.0009987333155873433
11/6/2015,-0.0005236769138928369
11/9/2015,-0.009375608718831936
11/10/2015,0.00230450541112874
11/11/2015,-0.003939848064310289
11/12/2015,-0.014057976352730083
11/13/2015,-0.011292057203523807
11/16/2015,0.01509255280528791
11/17/2015,-0.0007298093291847053
11/18/2015,0.015741928596754134
11/19/2015,-0.0008630038109908333
11/20/2015,0.0036414072314619986
11/23/2015,-0.0011513707053153847
11/24/2015,0.0013384829192898268
11/25/2015,-0.00014298408935390822
11/27/2015,0.0011455324097957868
11/30/2015,-0.004160213982634574
12/1/2015,0.00949096913194171
12/2/2015,-0.010262742121036892
12/3/2015,-0.01409653035883719
12/4/2015,0.01931525328442229
12/7/2015,-0.006077508803294964
12/8/2015,-0.006746673804061392
12/9/2015,-0.007805516395071971
12/10/2015,0.0025777570399000108
12/11/2015,-0.019570960439396292
12/14/2015,0.00504330037028383
12/15/2015,0.010443279642742156
12/16/2015,0.014522266380421549
12/17/2015,-0.01535575878732937
12/18/2015,-0.01797368845772453
12/21/2015,0.008211185078546441
12/22/2015,0.00903341253796413
12/23/2015,0.01230702850402324
12/24/2015,-0.0016515382959726291
12/28/2015,-0.0022878592819830855
12/29/2015,0.010615364773917474
12/30/2015,-0.00711272432080419
12/31/2015,-0.010053956058790796
1/4/2016,-0.014081824631910803
1/5/2016,0.001693838577576764
1/6/2016,-0.012694773333004021
1/7/2016,-0.02428358350256673
1/8/2016,-0.011022137872125392
1/11/2016,0.0009739377116855901
1/12/2016,0.008040259458994461
1/13/2016,-0.02526111693029835
1/14/2016,0.016283860743372958
1/15/2016,-0.02170031203573672
1/19/2016,0.001330290333635465
1/20/2016,-0.012897898668860234
1/21/2016,0.005586386975875625
1/22/2016,0.020307531209399765
1/25/2016,-0.015231497964365648
1/26/2016,0.013550588766590918
1/27/2016,-0.010942501107545346
1/28/2016,0.005195242622152313
1/29/2016,0.024089064081802263
2/1/2016,-0.00036545507814709724
2/2/2016,-0.0181865865701191
2/3/2016,0.005976904887727318
2/4/2016,0.001567524997947063
2/5/2016,-0.01923414179013672
2/8/2016,-0.01355280969455095
2/9/2016,5.453364178588641e-05
2/10/2016,-0.0008634850779557305
2/11/2016,-0.01309340336696083
2/12/2016,0.02040718949457625
2/16/2016,0.016737624446332772
2/17/2016,0.016202396721819882
2/18/2016,-0.004104257499223991
2/19/2016,-0.0004684373765531535
2/22/2016,0.014375134099981007
2/23/2016,-0.01270997061482453
2/24/2016,0.004565104266360282
2/25/2016,0.01203921363469103
2/26/2016,-0.002307739565383607
2/29/2016,-0.007869457457160162
3/1/2016,0.023234920280572016
3/2/2016,0.004482208506472397
3/3/2016,0.003886974975052953
3/4/2016,0.0032730705705570863
3/7/2016,0.0007981996009637847
3/8/2016,-0.010977737835905376
3/9/2016,0.004926977649402211
3/10/2016,0.0008024015369057696
3/11/2016,0.01600830192178871
3/14/2016,-0.001283145344398728
3/15/2016,-0.0016308274159414484
3/16/2016,0.0057703227211720045
3/17/2016,0.006324127695580863
3/18/2016,0.003919989713846472
3/21/2016,0.0014179515692799838
3/22/2016,-0.0005374316154397604
3/23/2016,-0.006625436622800335
3/24/2016,-0.00043938932421720174
3/28/2016,0.0005907404175056177
3/29/2016,0.009211915616787664
3/30/2016,0.004373976902401742
3/31/2016,-0.002429875386067877
4/1/2016,0.006788715701579483
4/4/2016,-0.0032430996473078936
4/5/2016,-0.01004202818157288
4/6/2016,0.010865833626273717
4/7/2016,-0.012038197592249632
4/8/2016,0.002689465885505714
4/11/2016,-0.0023453770811242545
4/12/2016,0.009268947403514919
4/13/2016,0.010054221711564454
4/14/2016,4.447290711238793e-05
4/15/2016,-0.0011062947849022127
4/18/2016,0.006998110035373404
4/19/2016,0.003152771768029089
4/20/2016,0.0009525923619837424
4/21/2016,-0.00539272286702699
4/22/2016,0.0
