,SPY
2013-10-07,-0.00868267466404039
2013-10-08,-0.011715025832091143
2013-10-09,0.0007250254939636109
2013-10-10,0.02132875236306356
2013-10-11,0.006422766792298218
2013-10-14,0.003985912046013744
2013-10-15,-0.007280272874250545
2013-10-16,0.013869275399616628
2013-10-17,0.0066610072378104745
2013-10-18,0.006720138017327849
2013-10-21,6.90307490422604e-05
2013-10-22,0.005774011232694617
2013-10-23,-0.004799721801443719
2013-10-24,0.0033164712272064226
2013-10-25,0.004557208232422481
2013-10-28,0.0015903705503285874
2013-10-29,0.005319648332190138
2013-10-30,-0.004979528348656313
2013-10-31,-0.0028404105914440936
2013-11-01,0.002386431505321152
2013-11-04,0.0035126151546684315
2013-11-05,-0.003171766590246294
2013-11-06,0.0050926588703569895
2013-11-07,-0.012723952479558997
2013-11-08,0.013401155499266777
2013-11-11,0.0001694005658739355
2013-11-12,-0.0020326417156015467
2013-11-13,0.007992056685094777
2013-11-14,0.0049769530676588925
2013-11-15,0.004341951735206378
2013-11-18,-0.0035052609676960067
2013-11-19,-0.002175902896086573
2013-11-20,-0.003132729146445144
2013-11-21,0.008036232566754493
2013-11-22,0.0049898785814795985
2013-11-25,-0.0009958511514272304
2013-11-26,0.0002766500324080538
2013-11-27,0.002432031399476266
2013-11-29,-0.0006628781443585939
2013-12-02,-0.002600006644506248
2013-12-03,-0.004329706587519874
2013-12-04,-0.00011162930422905585
2013-12-05,-0.004404743840976774
2013-12-06,0.011114818481620803
2013-12-09,0.0025391550400747746
2013-12-10,-0.0035901279927316285
2013-12-11,-0.011293936186500314
2013-12-12,-0.0033067726904451077
2013-12-13,-0.00011264455636613185
2013-12-16,0.006190254985817513
2013-12-17,-0.0031628262075873077
2013-12-18,0.0169284401941062
2013-12-19,-0.0011564515306384552
2013-12-20,0.0058015715489478726
2013-12-23,0.005328236513377812
2013-12-24,0.0021888270058319807
2013-12-26,0.005043757679499825
2013-12-27,-5.46011142053732e-05
2013-12-30,-0.00013552890174569878
2013-12-31,0.004721484066375191
2014-01-02,-0.009629988942175385
2014-01-03,-0.00019110198787706463
2014-01-06,-0.0028749001980387717
2014-01-07,0.006123291899817812
2014-01-08,0.00021750277896109653
2014-01-09,0.0006535418311610425
2014-01-10,0.0027195975317847445
2014-01-13,-0.013422230387202465
2014-01-14,0.010866610087316202
2014-01-15,0.0053752607308538225
2014-01-16,-0.0013002837682370143
2014-01-17,-0.0042659570400238695
2014-01-21,0.002963323666503918
2014-01-22,0.000651856912595745
2014-01-23,-0.008227543357403421
2014-01-24,-0.021566777682817662
2014-01-27,-0.004931330043178211
2014-01-28,0.005937513527122069
2014-01-29,-0.009652035627203579
2014-01-30,0.010545196927161828
2014-01-31,-0.005875856794726323
2014-02-03,-0.022762689918492604
2014-02-04,0.006951786419228925
2014-02-05,-0.0012261630331829973
2014-02-06,0.013100559644400205
2014-02-07,0.012319480283546626
2014-02-10,0.0018352373995326433
2014-02-11,0.010884097529750607
2014-02-12,0.0004943436293802294
2014-02-13,0.005149472978058459
2014-02-14,0.0055037043836326785
2014-02-18,0.0011948001674903696
2014-02-19,-0.006643654320325386
2014-02-20,0.005883850466825314
2014-02-21,-0.0011411181697266839
2014-02-24,0.005531070625773157
2014-02-25,-0.0003787803253539137
2014-02-26,5.4307198825262556e-05
2014-02-27,0.005233652902838154
2014-02-28,0.0025260894105307535
2014-03-03,-0.0070566322816984035
2014-03-04,0.01395743689394305
2014-03-05,0.0009061269880827371
2014-03-06,0.002287440445400008
2014-03-07,0.0004253820791946213
2014-03-10,-0.0005314344903956622
2014-03-11,-0.004955203974880627
2014-03-12,0.00026739539606281684
2014-03-13,-0.011276299520617138
2014-03-14,-0.0028123655276166538
2014-03-17,0.00900302550375906
2014-03-18,0.0071126755477962525
2014-03-19,-0.0053428789366670865
2014-03-20,0.005806158857194103
2014-03-21,-0.003871982376255957
2014-03-24,-0.004144152235202869
2014-03-25,0.0047344051915632936
2014-03-26,-0.007218098300692167
2014-03-27,-0.002110781241350115
2014-03-28,0.0049184598291543095
2014-03-31,0.008161009533682595
2014-04-01,0.0066088723899829374
2014-04-02,0.0033410440796985074
2014-04-03,-0.0013249923073686512
2014-04-04,-0.011892192755703145
2014-04-07,-0.011113210328644853
2014-04-08,0.004114612463109913
2014-04-09,0.010693316756634286
2014-04-10,-0.021256962216950955
2014-04-11,-0.009021870779192746
2014-04-14,0.007847650209879684
2014-04-15,0.006863276544893928
2014-04-16,0.0103966446479
2014-04-17,0.0014229236591990979
2014-04-21,0.003481202910733662
2014-04-22,0.00453418220502867
2014-04-23,-0.0023444939538071396
2014-04-24,0.0020252885546028485
2014-04-25,-0.008233174709431678
2014-04-28,0.0031358234993622896
2014-04-29,0.004670944100243007
2014-04-30,0.002978480757168757
2014-05-01,7.928779106450978e-05
2014-05-02,-0.001407653386700053
2014-05-05,0.0019120067208652763
2014-05-06,-0.008741589891806569
2014-05-07,0.005871886693908724
2014-05-08,-0.0010920598467006682
2014-05-09,0.001517531235683323
2014-05-12,0.00966261314476935
2014-05-13,0.0009220991789412788
2014-05-14,-0.0047495794816414805
2014-05-15,-0.008818526227535586
2014-05-16,0.003462472742466477
2014-05-19,0.0036623592371862025
2014-05-20,-0.006325179544973046
2014-05-21,0.008389484732030923
2014-05-22,0.0024291288514731047
2014-05-23,0.0040002677505962606
2014-05-27,0.006128064871810638
2014-05-28,-0.0007314753264551764
2014-05-29,0.005159829630460544
2014-05-30,0.001609892364853128
2014-06-02,0.001115521540747737
2014-06-03,-0.0004926497569112464
2014-06-04,0.002020878936868576
2014-06-05,0.006500936154239584
2014-06-06,0.004745813083953129
2014-06-09,0.0010484266861545627
2014-06-10,0.00010219667451064515
2014-06-11,-0.003482412789055041
2014-06-12,-0.007104693482852838
2014-06-13,0.003043342456634531
2014-06-16,0.0008240028962225598
2014-06-17,0.002775775865815804
2014-06-18,0.007287314605224497
2014-06-19,0.0011454670685915754
2014-06-20,0.0020271036297649287
2014-06-23,-0.00030646503831657817
2014-06-24,-0.0060426185022713205
2014-06-25,0.004510108391486638
2014-06-26,-0.0007165482176048593
2014-06-27,0.0019424993404604342
2014-06-30,-0.000510528279295976
2014-07-01,0.00667075775759319
2014-07-02,0.0010146202838201093
2014-07-03,0.004905963900678716
2014-07-07,-0.0034875868178906345
2014-07-08,-0.006450506213675358
2014-07-09,0.004474184976467772
2014-07-10,-0.003965009116031631
2014-07-11,0.0013742126592586601
2014-07-14,0.005022684334849233
2014-07-15,-0.0018739437236567334
2014-07-16,0.0036941377096143613
2014-07-17,-0.011430950316168857
2014-07-18,0.01016673951467411
2014-07-21,-0.0018722938817954617
2014-07-22,0.00434833087435453
2014-07-23,0.0022177738953063943
2014-07-24,5.007262039218225e-05
2014-07-25,-0.004692363095404003
2014-07-28,0.0004041915995902175
2014-07-29,-0.004306639131401153
2014-07-30,0.00015271601816889985
2014-07-31,-0.019945741596349226
2014-08-01,-0.003060712481584509
2014-08-04,0.007194929415426428
2014-08-05,-0.009743128698500856
2014-08-06,0.0003120169612770048
2014-08-07,-0.005429233275315569
2014-08-08,0.011502247946587262
2014-08-11,0.0028684579918747764
2014-08-12,-0.0013687985424454304
2014-08-13,0.006746607864901935
2014-08-14,0.004710748025015284
2014-08-15,-0.00020448745963135378
2014-08-18,0.008344420691961969
2014-08-19,0.005205419442777015
2014-08-20,0.002667591629644226
2014-08-21,0.0029116182626111697
2014-08-22,-0.0015552172788582273
2014-08-25,0.005057759615504318
2014-08-26,0.0006492688772616081
2014-08-27,-0.0003996843265065677
2014-08-28,-0.0005495275279172837
2014-08-29,0.0028443397450720956
2014-09-02,-0.0004986841709612226
2014-09-03,-0.0005485411214729793
2014-09-04,-0.0014468904403941239
2014-09-05,0.004485177492551366
2014-09-08,-0.0025895126141311617
2014-09-09,-0.006351145561301859
2014-09-10,0.0037555089465712405
2014-09-11,0.0011493958257647087
2014-09-12,-0.005858327013579084
2014-09-15,-0.0007489383366991903
2014-09-16,0.00750550803665135
2014-09-17,0.0013458530141610033
2014-09-18,0.005315494213175411
2014-09-19,-0.0009005969736532684
2014-09-22,-0.007752684449111223
2014-09-23,-0.005740653890928042
2014-09-24,0.0077971443606207015
2014-09-25,-0.016267154650159654
2014-09-26,0.00791383792202998
2014-09-29,-0.001820719415468039
2014-09-30,-0.0026355925247290315
2014-10-01,-0.013644607664457412
2014-10-02,0.00015465236694953206
2014-10-03,0.010948767246742618
2014-10-06,-0.0011709240522738242
2014-10-07,-0.01555670488605361
2014-10-08,0.01733805473836615
2014-10-09,-0.02003209397861718
2014-10-10,-0.01148015615860342
2014-10-13,-0.01656380666173556
2014-10-14,0.0015467110359226302
2014-10-15,-0.006789072418506553
2014-10-16,-0.0008590081481086194
2014-10-17,0.01174178797611487
2014-10-20,0.009663042820122815
2014-10-21,0.0196172466776633
2014-10-22,-0.007136705956901471
2014-10-23,0.011558417412309691
2014-10-24,0.007665451218327948
2014-10-27,-0.0013757559255574395
2014-10-28,0.011405007898027626
2014-10-29,-0.0015131331083724571
2014-10-30,0.006390085725542844
2014-10-31,0.011370914127769187
2014-11-03,0.0005452137230878357
2014-11-04,-0.003475650430219609
2014-11-05,0.006296311949801943
2014-11-06,0.003995382185519994
2014-11-07,0.0009349105223972666
2014-11-10,0.003142233792155427
2014-11-11,0.0009556455557262314
2014-11-12,-0.0010533072597549082
2014-11-13,0.0011269154515619678
2014-11-14,0.0002447374881413992
2014-11-17,0.0006363874891984535
2014-11-18,0.005756922208532995
2014-11-19,-0.0016064148526675692
2014-11-20,0.0017526411694870456
2014-11-21,0.00533653101179474
2014-11-24,0.002802089279075349
2014-11-25,-0.0007236875563225803
2014-11-26,0.002555607979354635
2014-11-28,-0.0021214477386180632
2014-12-01,-0.00697392295289176
2014-12-02,0.006418809183505367
2014-12-03,0.003879914506584927
2014-12-04,-0.0011068476413092561
2014-12-05,0.0016357269286252753
2014-12-08,-0.00670507623405345
2014-12-09,-0.0006780131126657916
2014-12-10,-0.01616044776681161
2014-12-11,0.005056490611039889
2014-12-12,-0.016293685068193762
2014-12-15,-0.006892989755738638
2014-12-16,-0.008052210310843928
2014-12-17,0.019415165040238214
2014-12-18,0.024428044830224826
2014-12-19,0.0042452716098943695
2014-12-22,0.004589899351105081
2014-12-23,0.001348489952964969
2014-12-24,9.64958586039496e-05
2014-12-26,0.003219559077389057
2014-12-29,0.0013422187180933492
2014-12-30,-0.005380289572086737
2014-12-31,-0.009972867966663489
2015-01-02,-0.0005351599329313906
2015-01-05,-0.018224469075469915
2015-01-06,-0.009463885296741754
2015-01-07,0.012384128613420961
2015-01-08,0.017589499376804752
2015-01-09,-0.0080458039921841
2015-01-12,-0.007864589310156567
2015-01-13,-0.00281671089682402
2015-01-14,-0.006055318155532993
2015-01-15,-0.009203547242034595
2015-01-16,0.013029776135263762
2015-01-20,0.0021058052580711175
2015-01-21,0.005059746716142728
2015-01-22,0.014761541067937516
2015-01-23,-0.005498064771813219
2015-01-26,0.002339477138844831
2015-01-27,-0.0132785010106377
2015-01-28,-0.012906999147016183
2015-01-29,0.009201603155032642
2015-01-30,-0.01265541553043599
2015-02-02,0.012308266015058763
2015-02-03,0.014357054162789137
2015-02-04,-0.003814988083297577
2015-02-05,0.01004483641390077
2015-02-06,-0.0027692251797261478
2015-02-09,-0.004486192953434265
2015-02-10,0.010597078074831727
2015-02-11,0.0005803191688826601
2015-02-12,0.009570684914170666
2015-02-13,0.004108180535641968
2015-02-17,0.0015713736420294062
2015-02-18,9.54120630364273e-05
2015-02-19,-0.000713835160374909
2015-02-20,0.00597785423912522
2015-02-23,-0.00014208921148382955
2015-02-24,0.002841315713476439
2015-02-25,-0.0008499778492149763
2015-02-26,-0.0011823169851816623
2015-02-27,-0.0034117552178841186
2015-03-02,0.006293306052663886
2015-03-03,-0.004112465359663339
2015-03-04,-0.004223676682921707
2015-03-05,0.0010929628499383676
2015-03-06,-0.01416419058407509
2015-03-09,0.004135666280948449
2015-03-10,-0.01635456861834861
2015-03-11,-0.0023448476410622785
2015-03-12,0.012634127916292728
2015-03-13,-0.006165120116669521
2015-03-16,0.013285971874383608
2015-03-17,-0.0029772140262872217
2015-03-18,0.011950174914817804
2015-03-19,-0.0045721060763510325
2015-03-20,0.008787249688995108
2015-03-23,-0.001950684060052004
2015-03-24,-0.005634596155954908
2015-03-25,-0.01476205970033781
2015-03-26,-0.0023842406682372677
2015-03-27,0.0022866610446219842
2015-03-30,0.012126519835191278
2015-03-31,-0.008778099353931859
2015-04-01,-0.003542460023452815
2015-04-02,0.0035664882256981013
2015-04-06,0.006734834647295178
2015-04-07,-0.002649862812655424
2015-04-08,0.0033474343491224808
2015-04-09,0.004437594644337901
2015-04-10,0.005442415058935669
2015-04-13,-0.004533192319528094
2015-04-14,0.0019112475110036999
2015-04-15,0.004476852502322345
2015-04-16,-0.0002851465605272842
2015-04-17,-0.011570163749181695
2015-04-20,0.009095294091581467
2015-04-21,-0.0011921224483137844
2015-04-22,0.004902414200032957
2015-04-23,0.002513256391415207
2015-04-24,0.0023172547449042424
2015-04-27,-0.004166303414994353
2015-04-28,0.003174250641509713
2015-04-29,-0.0041233340456871366
2015-04-30,-0.010070844233583127
2015-05-01,0.01078288133444698
2015-05-04,0.0028430892392889125
2015-05-05,-0.011517848943625574
2015-05-06,-0.004125322103955608
2015-05-07,0.003981714778152107
2015-05-08,0.013080533515536112
2015-05-11,-0.004808203164147821
2015-05-12,-0.0029719840142058574
2015-05-13,0.00019064720848165222
2015-05-14,0.010373250910818728
2015-05-15,0.0010835225551677615
2015-05-18,0.003101676102624005
2015-05-19,-0.000328140367202426
2015-05-20,-0.0007043132543982425
2015-05-21,0.002907770288200008
2015-05-22,-0.0023914102323454806
2015-05-26,-0.010809704672878378
2015-05-27,0.009446958150859955
2015-05-28,-0.0011288896359369167
2015-05-29,-0.006232335483390952
2015-06-01,0.0020345034318073585
2015-06-02,-0.0009929866254516845
2015-06-03,0.002646147835425192
2015-06-04,-0.008486593295736361
2015-06-05,-0.0017106122575921605
2015-06-08,-0.006168611359006391
2015-06-09,-0.00014389663034775202
2015-06-10,0.011921657877893593
2015-06-11,0.0032184239072202436
2015-06-12,-0.0076842162290833484
2015-06-15,-0.004294912987383145
2015-06-16,0.005436964780358316
2015-06-17,0.0016158642171613358
2015-06-18,0.010345876001107509
2015-06-19,-0.004449040377656207
2015-06-22,0.005110421567604584
2015-06-23,0.0007075041755644282
2015-06-24,-0.00728915708081126
2015-06-25,-0.0030452930847762127
2015-06-26,-0.00019042903719511202
2015-06-29,-0.021193477526424028
2015-06-30,0.002091260024292011
2015-07-01,0.007983494325995441
2015-07-02,-0.0009162909164719014
2015-07-06,-0.002849999516244704
2015-07-07,0.006268916553359448
2015-07-08,-0.016919585542128922
2015-07-09,0.0018078635196461883
2015-07-10,0.012512803008237603
2015-07-13,0.010976368494492355
2015-07-14,0.004328806584078377
2015-07-15,-0.0003319772511696427
2015-07-16,0.0079920011130831
2015-07-17,0.0008477488957691285
2015-07-20,0.000517592344552827
2015-07-21,-0.00395953027379778
2015-07-22,-0.0017960352624284332
2015-07-23,-0.005645723769459698
2015-07-24,-0.010426384059103736
2015-07-27,-0.0058340726445566095
2015-07-28,0.012208272636643749
2015-07-29,0.00685533190343548
2015-07-30,0.00023695790762743427
2015-07-31,-0.0015186184274566651
2015-08-03,-0.003378567701381505
2015-08-04,-0.0019565159631955344
2015-08-05,0.003290067460559988
2015-08-06,-0.0082215799877048
2015-08-07,-0.0019214460511566545
2015-08-10,0.012520192955269379
2015-08-11,-0.00906390591650732
2015-08-12,0.0011972641667532067
2015-08-13,-0.0012451395016432987
2015-08-14,0.003635376072773802
2015-08-17,0.005571285122079304
2015-08-18,-0.002900694399521285
2015-08-19,-0.00793678596817921
2015-08-20,-0.02110222927556292
2015-08-21,-0.03157665122016228
2015-08-24,-0.0417435174773473
2015-08-25,-0.01210167828346231
2015-08-26,0.03767521945852458
2015-08-27,0.024434021169123566
2015-08-28,5.013127021606304e-05
2015-08-31,-0.008111407843731286
2015-09-01,-0.030302431542077866
2015-09-02,0.01880302061372343
2015-09-03,0.0007160643104425395
2015-09-04,-0.015252271208436242
2015-09-08,0.024820176758122706
2015-09-09,-0.013461634563903428
2015-09-10,0.005426942477138072
2015-09-11,0.004534212936700086
2015-09-14,-0.003717819030806176
2015-09-15,0.012421868576952386
2015-09-16,0.008629529447839353
2015-09-17,-0.0022505871809467655
2015-09-18,-0.01647405913885847
2015-09-21,0.005154035462228973
2015-09-22,-0.013064869496733352
2015-09-23,-0.0015997295156400793
2015-09-24,-0.003622261818500944
2015-09-25,-0.00025945227830069707
2015-09-28,-0.02541707110147348
2015-09-29,0.0005843990492651578
2015-09-30,0.018486699720452488
2015-10-01,0.0026055407432920255
2015-10-02,0.014827543033600071
2015-10-05,0.01763818552835174
2015-10-06,-0.003432134394338965
2015-10-07,0.008157380065351253
2015-10-08,0.008986066055511398
2015-10-09,0.0005965968596823432
2015-10-12,0.0009432558347534007
2015-10-13,-0.006322565095744728
2015-10-14,-0.004805110026726215
2015-10-15,0.015237417473845764
2015-10-16,0.004536496420185922
2015-10-19,0.0004916722042895176
2015-10-20,-0.001377291820382553
2015-10-21,-0.006124657793948687
2015-10-22,0.016752513513415605
2015-10-23,0.010902124661390658
2015-10-26,-0.002460766922349411
2015-10-27,-0.0019341594827292756
2015-10-28,0.011310333215428802
2015-10-29,-0.0005742742110010486
2015-10-30,-0.004319287889785581
2015-11-02,0.011761474316251932
2015-11-03,0.0028950534928514926
2015-11-04,-0.003037330729178361
2015-11-05,-0.0009987333155873433
2015-11-06,-0.0005236769138928369
2015-11-09,-0.009375608718831936
2015-11-10,0.00230450541112874
2015-11-11,-0.003939848064310289
2015-11-12,-0.014057976352730083
2015-11-13,-0.011292057203523807
2015-11-16,0.01509255280528791
2015-11-17,-0.0007298093291847053
2015-11-18,0.015741928596754134
2015-11-19,-0.0008630038109908333
2015-11-20,0.0036414072314619986
2015-11-23,-0.0011513707053153847
2015-11-24,0.0013384829192898268
2015-11-25,-0.00014298408935390822
2015-11-27,0.0011455324097957868
2015-11-30,-0.004160213982634574
2015-12-01,0.00949096913194171
2015-12-02,-0.010262742121036892
2015-12-03,-0.01409653035883719
2015-12-04,0.01931525328442229
2015-12-07,-0.006077508803294964
2015-12-08,-0.006746673804061392
2015-12-09,-0.007805516395071971
2015-12-10,0.0025777570399000108
2015-12-11,-0.019570960439396292
2015-12-14,0.00504330037028383
2015-12-15,0.010443279642742156
2015-12-16,0.014522266380421549
2015-12-17,-0.01535575878732937
2015-12-18,-0.01797368845772453
2015-12-21,0.008211185078546441
2015-12-22,0.00903341253796413
2015-12-23,0.01230702850402324
2015-12-24,-0.0016515382959726291
2015-12-28,-0.0022878592819830855
2015-12-29,0.010615364773917474
2015-12-30,-0.00711272432080419
2015-12-31,-0.010053956058790796
2016-01-04,-0.014081824631910803
2016-01-05,0.001693838577576764
2016-01-06,-0.012694773333004021
2016-01-07,-0.02428358350256673
2016-01-08,-0.011022137872125392
2016-01-11,0.0009739377116855901
2016-01-12,0.008040259458994461
2016-01-13,-0.02526111693029835
2016-01-14,0.016283860743372958
2016-01-15,-0.02170031203573672
2016-01-19,0.001330290333635465
2016-01-20,-0.012897898668860234
2016-01-21,0.005586386975875625
2016-01-22,0.020307531209399765
2016-01-25,-0.015231497964365648
2016-01-26,0.013550588766590918
2016-01-27,-0.010942501107545346
2016-01-28,0.005195242622152313
2016-01-29,0.024089064081802263
2016-02-01,-0.00036545507814709724
2016-02-02,-0.0181865865701191
2016-02-03,0.005976904887727318
2016-02-04,0.001567524997947063
2016-02-05,-0.01923414179013672
2016-02-08,-0.01355280969455095
2016-02-09,5.453364178588641e-05
2016-02-10,-0.0008634850779557305
2016-02-11,-0.01309340336696083
2016-02-12,0.02040718949457625
2016-02-16,0.016737624446332772
2016-02-17,0.016202396721819882
2016-02-18,-0.004104257499223991
2016-02-19,-0.0004684373765531535
2016-02-22,0.014375134099981007
2016-02-23,-0.01270997061482453
2016-02-24,0.004565104266360282
2016-02-25,0.01203921363469103
2016-02-26,-0.002307739565383607
2016-02-29,-0.007869457457160162
2016-03-01,0.023234920280572016
2016-03-02,0.004482208506472397
2016-03-03,0.003886974975052953
2016-03-04,0.0032730705705570863
2016-03-07,0.0007981996009637847
2016-03-08,-0.010977737835905376
2016-03-09,0.004926977649402211
2016-03-10,0.0008024015369057696
2016-03-11,0.01600830192178871
2016-03-14,-0.001283145344398728
2016-03-15,-0.0016308274159414484
2016-03-16,0.0057703227211720045
2016-03-17,0.006324127695580863
2016-03-18,0.003919989713846472
2016-03-21,0.0014179515692799838
2016-03-22,-0.0005374316154397604
2016-03-23,-0.006625436622800335
2016-03-24,-0.00043938932421720174
2016-03-28,0.0005907404175056177
2016-03-29,0.009211915616787664
2016-03-30,0.004373976902401742
2016-03-31,-0.002429875386067877
2016-04-01,0.006788715701579483
2016-04-04,-0.0032430996473078936
2016-04-05,-0.01004202818157288
2016-04-06,0.010865833626273717
2016-04-07,-0.012038197592249632
2016-04-08,0.002689465885505714
2016-04-11,-0.0023453770811242545
2016-04-12,0.009268947403514919
2016-04-13,0.010054221711564454
2016-04-14,4.447290711238793e-05
2016-04-15,-0.0011062947849022127
2016-04-18,0.006998110035373404
2016-04-19,0.003152771768029089
2016-04-20,0.0009525923619837424
2016-04-21,-0.00539272286702699
2016-04-22,0.0
