,A,AAPL,ABBV,ABNB,ABT,ACGL,ACN,ADBE,ADI,ADM,ADP,ADSK,AEE,AEP,AES,AFL,AIG,AIZ,AJG,AKAM,ALB,ALGN,ALL,ALLE,AMAT,AMCR,AMD,AME,AMGN,AMP,AMT,AMZN,ANET,ANSS,AON,AOS,APA,APD,APH,APTV,ARE,ATO,AVB,AVGO,AVY,AWK,AXON,AXP,AZO,BA,BAC,BALL,BAX,BBY,BDX,BEN,BF.B,BG,BIIB,BK,BKNG,BKR,BLK,BMY,BR,BRK.B,BRO,BSX,BWA,BX,BXP,C,CAG,CAH,CARR,CAT,CB,CBOE,CBRE,CCI,CCL,CDNS,CDW,CE,CEG,CF,CFG,CHD,CHRW,CHTR,CI,CINF,CL,CLX,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COO,COP,COR,COST,CPB,CPRT,CPT,CRL,CRM,CSCO,CSGP,CSX,CTAS,CTLT,CTRA,CTSH,CTVA,CVS,CVX,CZR,D,DAL,DD,DE,DFS,DG,DGX,DHI,DHR,DIS,DLR,DLTR,DOV,DOW,DPZ,DRI,DTE,DUK,DVA,DVN,DXCM,EA,EBAY,ECL,ED,EFX,EG,EIX,EL,ELV,EMN,EMR,ENPH,EOG,EPAM,EQIX,EQR,EQT,ES,ESS,ETN,ETR,EVRG,EW,EXC,EXPD,EXPE,EXR,F,FANG,FAST,FCX,FDS,FDX,FE,FFIV,FI,FICO,FIS,FITB,FMC,FOXA,FRT,FSLR,FTNT,FTV,GD,GE,GEN,GILD,GIS,GL,GLW,GM,GNRC,GOOGL,GPC,GPN,GRMN,GS,GWW,HAL,HAS,HBAN,HCA,HD,HES,HIG,HII,HLT,HOLX,HON,HPE,HPQ,HRL,HSIC,HST,HSY,HUBB,HUM,HWM,IBM,ICE,IDXX,IEX,IFF,INCY,INTC,INTU,INVH,IP,IPG,IQV,IR,IRM,ISRG,IT,ITW,IVZ,J,JBHT,JCI,JKHY,JNJ,JNPR,JPM,K,KDP,KEY,KEYS,KHC,KIM,KLAC,KMB,KMI,KMX,KO,KR,L,LDOS,LEN,LH,LHX,LIN,LKQ,LLY,LMT,LNT,LOW,LRCX,LULU,LUV,LVS,LW,LYB,LYV,MA,MAA,MAR,MAS,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,META,MGM,MHK,MKC,MKTX,MLM,MMC,MMM,MNST,MO,MOH,MOS,MPC,MPWR,MRK,MRNA,MRO,MS,MSCI,MSFT,MSI,MTB,MTCH,MTD,MU,NCLH,NDAQ,NDSN,NEE,NEM,NFLX,NI,NKE,NOC,NOW,NRG,NSC,NTAP,NTRS,NUE,NVDA,NVR,NWSA,NXPI,O,ODFL,OKE,OMC,ON,ORCL,ORLY,OTIS,OXY,PANW,PARA,PAYC,PAYX,PCAR,PCG,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKG,PLD,PM,PNC,PNR,PNW,PODD,POOL,PPG,PPL,PRU,PSA,PSX,PTC,PWR,PYPL,QCOM,QRVO,RCL,REG,REGN,RF,RJF,RL,RMD,ROK,ROL,ROP,ROST,RSG,RTX,RVTY,SBAC,SBUX,SCHW,SHW,SJM,SLB,SNA,SNPS,SO,SPG,SPGI,SRE,STE,STLD,STT,STX,STZ,SWK,SWKS,SYF,SYK,SYY,T,TAP,TDG,TDY,TECH,TEL,TER,TFC,TFX,TGT,TJX,TMO,TMUS,TPR,TRGP,TRMB,TROW,TRV,TSCO,TSLA,TSN,TT,TTWO,TXN,TXT,TYL,UAL,UDR,UHS,ULTA,UNH,UNP,UPS,URI,USB,V,VICI,VLO,VMC,VRSK,VRSN,VRTX,VTR,VTRS,VZ,WAB,WAT,WBA,WBD,WDC,WEC,WELL,WFC,WM,WMB,WMT,WRB,WST,WTW,WY,WYNN,XEL,XOM,XYL,YUM,ZBH,ZBRA,ZTS
mean_log_return,0.12854416832429286,0.20562829964017537,0.148640318347728,-0.015109757413054974,0.11068537912240023,0.15821963616620732,0.13623639994298875,0.21428110285487748,0.1382271033844809,0.0545547377349943,0.1350463383476176,0.17330290051319933,0.08532759774278921,0.06776521935336068,0.02458520643752061,0.1145430345650492,0.06177579610809628,0.14273024808209367,0.17482527142904444,0.07354289652644087,0.03585470491947778,0.16867111309584704,0.12674303472479242,0.09683117804746418,0.2318247107865939,-0.01592358664610088,0.3406205374168167,0.1293963401434363,0.10790237137905531,0.1734291458198343,0.08315484315621462,0.23122113424789575,0.3227661652598223,0.12949046986846044,0.156304309803247,0.13033386187245988,-0.10589536488711469,0.1150283485389499,0.17563061894133633,0.04641484694321505,0.03813525225372572,0.1144564281497096,0.03922524355382799,0.33410007914057127,0.14883487547911484,0.10786079857483577,0.32682412927798815,0.12985270405738258,0.17956190531475105,0.05888140735381736,0.1052779201826534,0.0796118957401084,-0.002053476741873202,0.17263678062621285,0.09396981919446801,-0.061905917310225995,0.04512874171196455,0.009423873307586253,0.019405235309649313,0.0871494004496457,0.16975507256090208,-0.009062280033260163,0.12963840002946012,0.042906120748049004,0.18502705695971933,0.13359164970239187,0.1754912810646493,0.2244252217263375,0.0016978915053872505,0.19959759589597567,-0.025215338601582742,0.03677139532850678,0.01801011797519457,0.08666033510035953,0.38967351496581204,0.11853352997145665,0.10331590316103208,0.1642429394927711,0.15694769081853088,0.029613622074801043,-0.04549824861724902,0.25404449396245143,0.2053171367316224,0.08352123115842078,0.6527114509089613,0.05981436133476007,0.0588800627338324,0.11381219432977538,0.040395740345706914,0.13077786408283373,0.14778701085297297,0.10664111921206296,0.047619407623681026,0.0667554047828592,0.06903640171436214,0.12447169804108019,0.1924706007234725,0.0899984690009053,0.08566333271433535,0.15356307716024364,0.03181998826044142,0.0832910518648874,0.12627557356933003,0.050717914251869084,0.14244837327047796,0.18249015576856145,0.021528316519176704,0.22031303514073847,0.04278892928255091,0.13193310480766568,0.1632343238230191,0.08491305632536347,0.1736433379449435,0.1355739146791103,0.2516525522751484,0.10518399198201951,-0.006813952865847659,0.05691765356644252,0.1363522914230311,0.009842349126595899,0.02765112364366733,0.185052277449038,0.009185573309699395,0.13223889846736606,0.04747676379565515,0.12818170117344496,0.11353997830090663,0.054515425508764453,0.08235352158577078,0.17821655189478572,0.15722928168646275,0.053173147615369926,0.07950492690833258,0.04333894592814066,0.12140343619572476,-0.002991097327492045,0.18921296383029487,0.11571600639773406,0.07114140110083306,0.0465265966349555,0.08060799663833398,-0.026568618119062807,0.2547485605356927,0.19807936398978146,0.08005714848768768,0.10074813890506716,0.04816151376236376,0.13321829698090648,0.09722770483840446,0.04798016067283588,0.007390515152650495,0.16210634683591618,0.031346875254737824,0.058059612213104586,0.2616400819313938,0.05666971197190508,0.19452171556086525,0.12000453046177648,0.01629392186303572,0.009739985655350726,0.039702832238672964,0.052870865430408615,0.1506395974453868,0.0680755892869578,0.05963455678515078,0.12529519128085617,0.049412361481833644,0.09038649586387225,0.07819035010561211,0.12480351803807792,-0.021644612854590368,0.18715271236882117,0.10025415468221226,0.021951234249863998,0.1380476704437759,0.09038280193641166,-0.0005052705561714207,0.07032906650300122,0.19430050733171506,0.32361351658971715,0.07708484066355757,0.08512856410758238,0.01725835607368298,0.017229255289409166,0.004007849063643791,0.15711247487457403,0.247247743312678,0.08175517661728382,0.11965603075811967,0.04042965107707275,0.031438091176997834,0.0735283161830993,0.042438547583370595,0.09206029068565036,0.1120466362363727,0.047310055372180686,0.1326675483095759,0.19020419473678124,0.04703993461119912,0.12775921435344978,0.13094365159251056,0.11609046904457587,0.14138940913239761,-0.02154736454378522,0.0514673284372011,0.07249843202000522,0.20595224518193936,0.15413034927487104,0.07967237110343951,0.12988289052610236,0.1232855112422033,0.15442825156961856,0.11773324630163089,0.10336584212862594,0.08116668642865602,0.14139783971327416,0.055704100931501715,0.06585879314535713,0.006017753307552634,0.07446837933950613,0.12430579751698029,0.11313786835192863,0.22857686869323066,0.008857852141193891,0.15419999401130005,0.1846712578704283,0.12737616609600963,0.03127971919221995,0.1268230021611275,0.00691087143839946,0.19508593034330957,0.05826297082458943,0.03170599620104384,0.07868119281612045,0.13971262377060387,0.2001132592036492,0.11241274226133038,0.18735444600084142,0.19988421065632436,0.1222903312690618,-0.035214022860524934,0.098163502551909,0.09193022812980388,0.08197688839071487,0.12688036285866283,0.06899015355816653,0.05419824696449375,0.13600931738787034,0.03483558225466217,-0.02781978750463746,0.05683335205116769,0.16758320695552764,-0.02640657669919016,0.016833290919086752,0.22019048569876887,0.041115830600664365,-0.03490339539992536,0.0550384978827338,0.04631733385793031,0.1231999145238518,0.05468405830144773,0.11708949761921376,0.12390870531515909,0.0934522707165978,0.1349342468194951,0.11857259123993528,0.04279258969232151,0.23735066568205976,0.14938374554020362,0.07945981974425932,0.16743599306681817,0.2504594488354651,0.12415041398201128,0.09075152986736118,0.005019079226598112,0.10247912943639481,0.03218081098328693,0.21083414106776932,0.19441677435241808,0.07011461165318256,0.1611234248168145,0.140953097550996,0.1003723741811586,0.1259677136420548,0.14254367720035147,0.18411236236496117,0.07980764559209906,0.0647788678979236,0.07764106594148745,0.25449013395600073,0.09200970905440038,0.03091854664104587,0.07456848105382166,0.17518927227994618,0.15130671919306854,0.15390968337573566,0.04004560563308222,0.14850364800167193,0.04264320778623382,0.21145284370353587,-0.06430731876875168,0.12670728910229717,0.296445870347115,0.0803247073323547,0.18283518089258877,-0.012600080509109721,0.15094128396294362,0.24444568345966913,0.22827351427816572,0.17670775646223064,0.05442481862988285,-0.25048857529635515,0.16193665439333166,0.22931760859833283,0.0003077951801877657,0.1825638573982179,0.11324642177106424,0.12508966845033284,-0.003010975791273626,0.3427830581983359,0.10539290987706045,0.09325970068735677,0.16972633907150772,0.29113732114314606,0.11263846996879721,0.11623751782518536,0.1031437551869925,0.05556746006439878,0.09854912611192239,0.5121155383294375,0.1932951290517516,0.04820031151126636,0.18175739159752863,0.033107743545125225,0.23951784479130148,0.07467675551554907,0.05710878948235393,0.19161147082719457,0.13445622131060864,0.21538711687372472,0.1704576012184224,-0.0350010357200613,0.2584878491551861,-0.10786759612757459,0.24424705485922404,0.12469591257046593,0.10178745781418802,-0.06023418694912655,0.08778451866924712,0.07364906326163059,0.011410564833666198,0.08785042219500973,0.07332519760848795,0.2123572826510691,0.1675099193735815,0.16341790025560526,0.15010657746359282,0.09394706172814221,0.03464952235547852,0.09688017584700509,0.08999014619282358,0.041743009435914365,0.20256352018498963,0.1797999371151483,0.049528571664549735,0.013220338390371868,0.0653383935279121,0.0672905738200628,0.06560338697325134,0.17535303273248004,0.20187040411672827,0.0798158471706325,0.07926679875542735,0.0020899727949035846,0.14737096943196973,0.03444734695809909,0.13010923728060605,0.09899878664836083,0.14286870514559755,0.0221640034535295,0.14797549389666168,0.09628926637388799,0.16483080673542833,0.13135914680541078,0.13857199196408918,0.16121447034377404,0.06877157035145365,0.11230255348046322,0.09591835828066533,0.10824578802000674,0.1309879831705096,0.16282764083911525,0.019511589759588863,-0.049523328252569936,0.11904244768013131,0.23485311312935594,0.05957633047087561,0.009250019738484534,0.18274602834625583,0.06906322665054311,0.15720723438504533,0.18917886887872404,0.05520492571793544,0.09576322834036842,0.15430547807416692,0.01804685025405606,0.11949648548388947,0.08553302841445248,0.1592501226170633,0.07235014098329781,-0.015008301797794414,0.01976521940764305,0.18880397309694666,0.162512660658945,0.1242561624511652,0.11602698847993266,0.1528090944408157,0.029901401850485832,0.09059166365466088,0.07966361540604443,0.13957503753062395,0.18185858841355845,0.20667159712521418,-0.013550387044577823,0.0929032650852339,0.058207468417870105,0.04353453321326317,0.10280713963946204,0.14877526101373403,0.3941871870647147,0.09067423145666736,0.19120205284811428,0.22483895722845146,0.15626223751833435,0.09831453656331263,0.210590411860205,0.10166460294015586,0.04619979451591384,0.11999173822626454,0.11112138533080705,0.1981496634749448,0.10889011396137886,0.04765996511979422,0.23745788964608497,0.031490614717959435,0.17027130151263525,0.07503274096157196,0.11635124167243556,0.13645609749679566,0.13945865652964332,0.1259761265310539,0.20123706216863949,0.009952961099105609,-0.0734855907237064,-0.005751675115494161,0.1213697175254618,0.12465452462693646,-0.117760004249299,-0.4391138586191079,0.035228756589562774,0.07877731819146307,0.06592895239706356,0.05182761267188095,0.15568774041690603,0.03514834836141628,0.10743770863617633,0.13656613062566905,0.20631720806788578,0.10094263525012948,0.005694908227575701,-0.0177870531844938,0.07530749700891114,0.021919908166004354,0.12424856892352178,0.0852785819624761,0.04151058658410931,0.18946202970669168,0.15074184993858844
standard_deviation,0.25935387848407204,0.2812453667235992,0.26429332530387106,0.49381091574070485,0.22830296595945027,0.24998180751213406,0.23881446226554154,0.3186164471975567,0.2979657099620628,0.26164585729995543,0.2316553145145907,0.3499164036825325,0.2132473609361345,0.20241934898426986,0.320455377391127,0.24322504156467958,0.3092811921986458,0.2554004183346936,0.20599043158478375,0.3131057634566919,0.4137522892977058,0.45099872012883335,0.22971421247424997,0.26025923798042655,0.3820889486058047,0.29517148091677586,0.5623649391156363,0.23422960595207382,0.2479491052089966,0.3198123353995984,0.24364959956962703,0.3227046501801664,0.43564460466382204,0.285410391268776,0.22024901670224473,0.26370668596309765,0.5628722478017747,0.24620805252359215,0.23456406287668297,0.38151806136649385,0.24431897336033082,0.20679197225832788,0.23373858728780358,0.3553344112409782,0.2565702530262422,0.2190375845283944,0.4768306151407015,0.2893849865823772,0.24657657948991143,0.37896983461568157,0.2985243298545654,0.26409156417806784,0.24042231321567797,0.38747891196363704,0.21006379869243522,0.30822027035718597,0.2317957520299177,0.2937157086901095,0.4013958244378025,0.2603730442391595,0.3111166099047869,0.39724112763176717,0.2651402922523994,0.24406335689724606,0.2234061172600364,0.18542617048468363,0.21415026788843716,0.26687118828562406,0.3274458765921446,0.33927500303275343,0.2900801449319411,0.31370075463180047,0.24598029594163912,0.27609368281057767,0.3780750231365149,0.2826848469606427,0.22303068309797533,0.23914705247977155,0.312882273596052,0.23832987123082958,0.5214175299233069,0.3010238709503277,0.2826362769074,0.31010485563807155,0.4246264763476607,0.3864837213555852,0.37624906572493694,0.20031714803111744,0.25674704811472515,0.30584139265814675,0.287253807369167,0.26451298301518616,0.18343827873230942,0.2204203367737971,0.24161880925012005,0.23707305873778722,0.3364401476904113,0.26143032670505845,0.2018289333191161,0.3383400122977347,0.2562311123055774,0.338093696094711,0.2564767568623445,0.3611004282755685,0.2490209805333869,0.20651356323689973,0.23219293307651231,0.25845707889306685,0.2323944108030163,0.317593995560568,0.3442714509890608,0.24653147084431684,0.30968247569072677,0.2701218972493804,0.24695819884501793,0.4096639840640492,0.3607082349792328,0.2794224565001795,0.3444950386446142,0.25412255523791166,0.2806970904446702,0.572206935970553,0.22073139304308045,0.3931988719760372,0.296314225817997,0.2772138820300653,0.3630974100099155,0.2970662176747299,0.2300615011004073,0.35253811340419133,0.22470318811677342,0.2642108670407132,0.27375946821907315,0.3294640762751182,0.2573270610000146,0.3631518469274316,0.283946023033839,0.33422038139923954,0.2153384770332381,0.1977829673055131,0.30694071252891625,0.48878863626313146,0.48819298820038826,0.2995025068471679,0.2897346573859076,0.23928586096925106,0.2005579047430741,0.27549028534325043,0.2503582586915038,0.25197419916540825,0.30658097971005344,0.28011327073626485,0.29163540123441983,0.26371226975159767,0.7890176168515031,0.38791083272847,0.45333708790808763,0.26411528089599684,0.23861263112759956,0.45594816275553496,0.223594878126911,0.24373378474133212,0.2725015077035216,0.23070370814738136,0.2218170431735827,0.3355263765210736,0.23945174678293782,0.23150750732180111,0.42223635977761176,0.2539842833164393,0.3423359583906959,0.49708981440672134,0.2602185546606155,0.5112621616937778,0.2424390575331873,0.3058403406508602,0.24997108842353413,0.2950634802511464,0.23941342296703313,0.3277949493940378,0.28047633915297465,0.34115567699048693,0.31772110951422666,0.32809109044087964,0.2737145039250235,0.4968346058599304,0.3946231583843883,0.2674024899854562,0.21537623406235407,0.34031921737553705,0.35692483099676325,0.26651218475720084,0.2018105234294471,0.334342411465905,0.2850415706402125,0.33861960380310896,0.4242291770236193,0.27287872116153145,0.2573563484208437,0.31132667562195526,0.2731049501958459,0.27311625127624384,0.26751410668678044,0.4394786090661615,0.3099358842698896,0.32133106205645706,0.31806149580127824,0.23512716907064315,0.41855568346515004,0.282135764108271,0.27907572956408183,0.2850526129083328,0.2658333025707011,0.2181709705809707,0.3507652453238985,0.33871193385141957,0.2168225364825775,0.24677333152637687,0.3193778615634613,0.20801545500971663,0.2638016016524025,0.30536645226407894,0.40684560950781007,0.2316903319438857,0.22331726009089461,0.29840717525219634,0.2207993615671895,0.27662599572386937,0.3959624943016862,0.3393011528632191,0.29578184079472386,0.26759815705192996,0.2870270439299786,0.2947998256197403,0.28060510722367177,0.3455927405823765,0.2839846874778251,0.3188025444211304,0.2793594531131985,0.22224129098810783,0.3630263339551078,0.2693313270356846,0.2596600907318408,0.254024844327485,0.2169226197187855,0.17490801326012817,0.2790045981296529,0.2597738697019903,0.2082100533921313,0.5436048673690412,0.37531319521961326,0.3039981319025114,0.28041965008743275,0.34786966773026123,0.37304061422142637,0.19536669951802857,0.3000435122155051,0.36561409282151514,0.1754779975609559,0.2727527236217489,0.24156665438420816,0.3050111251740444,0.35490038559666426,0.25412297117240057,0.24478384376768972,0.21651219063436386,0.3237222692728976,0.26108443392903574,0.2154690468049482,0.204480584756475,0.27841628860222956,0.39275521393902635,0.3915997133415896,0.34136712910922545,0.3716886893286231,0.3481943546154865,0.33695139087320986,0.3636721943493794,0.25937127154844297,0.23230919676429146,0.3061668202537492,0.2863469093321797,0.19389178394500678,0.35343976187384235,0.27405255572981363,0.269558671239115,0.20811066456539795,0.22177220613662013,0.29407607887644166,0.3833423978959616,0.435876244942602,0.3818827509175616,0.2184418750628131,0.3193120676142945,0.3082993646546729,0.19223363719165976,0.24431172593082956,0.2864991565532928,0.21845027089693678,0.3667552163817635,0.42201048575852745,0.39681307551370587,0.4105195930981573,0.21070289450644278,0.7204273667347937,0.5080417280023148,0.30229495757346686,0.28864024936075106,0.26460554039043976,0.23780664529168777,0.3031578056376998,0.47226334436917033,0.2676985936475033,0.4506601785887116,0.5634295231413827,0.23530180764592687,0.27539062937625536,0.23158835068346986,0.3665735864177369,0.45762525275825994,0.22717170799889475,0.2854680983979363,0.23227130750611885,0.4005647853458884,0.3668934255154121,0.27022659669948806,0.32327403293574386,0.2844539900373611,0.32834368275304726,0.4514911310227577,0.2965943235521293,0.29169527941405893,0.3889501448254591,0.25572341586972763,0.29334406323936124,0.4146224794631803,0.2520780695602236,0.4593391187118666,0.2641366309757819,0.2572358259918912,0.2593787117616405,0.471258094602852,0.39533361880761186,0.43589011201771666,0.4747116815517555,0.22963721365916923,0.24835032860726194,0.5561294787645362,0.21289188567735057,0.17923657509834817,0.22223507491516264,0.30694716770366015,0.17927058543747826,0.22424903701926388,0.2945619367107017,0.356037755928779,0.2721277263970083,0.25253233946030906,0.22334610053119186,0.2779296788333038,0.2823043868589064,0.22029235354496504,0.4166446772595471,0.2868455822088407,0.2530918352780003,0.22097476788936643,0.3103459919352934,0.21935612599628565,0.3343130788513721,0.3071670171240455,0.3239555957459628,0.38420112140844753,0.34577617185227677,0.4337870627135503,0.49063728294810804,0.28100850101947344,0.3297494516479111,0.3436540202313086,0.295946551265118,0.3612915271175659,0.3072282049141005,0.2884559739521133,0.23702671672156295,0.22045425258966256,0.3041161058522809,0.18046168218203695,0.25334013438758946,0.27302795353008047,0.2597002519953922,0.26683203137174405,0.33036626839056665,0.25375838002952716,0.21990536814593126,0.3736675439573305,0.25675052835847756,0.27783911674782635,0.20698759694325022,0.3454563337434531,0.2532697929817486,0.22566155377013958,0.24427284941429617,0.37320577076731276,0.31324017899876744,0.38490877957016895,0.26977795157262857,0.3206224681100883,0.3811472314762387,0.37798767495726887,0.2438692016005215,0.27935556347936263,0.21906396041928536,0.2753383325520665,0.3226324564073521,0.2619455538093023,0.2871027363837569,0.2579360768868721,0.37582715191410454,0.31092466678319913,0.27222986890736767,0.29622645056926356,0.2551498327397123,0.23883091872595327,0.28898892755491384,0.40989412938198977,0.5300494793223033,0.33403817046085055,0.276679327396241,0.22943125634454406,0.27986544460614354,0.5687732230782878,0.2805807085883029,0.2606872301516789,0.34034288688525494,0.2700289483864172,0.3236579139736769,0.28635706222496526,0.48228262647030845,0.24181753114125337,0.32522998910603984,0.3803499366641081,0.2499811189543809,0.24530759232831048,0.24117269780495104,0.41577061138911026,0.2771250533890091,0.23923915093157608,0.322339011505635,0.3868199983225866,0.2998039908245681,0.22175342923779232,0.24737861775029935,0.38434396323628023,0.33653199876016954,0.3652420528562043,0.19113450728125575,0.2983339645131841,0.2695227481510282,0.3167882977258098,0.5494144346942778,0.4271146380653008,0.2123735584077815,0.3040274697306241,0.2921360346564227,0.18362725697606655,0.3970732266526116,0.20008047285983283,0.2259794228364442,0.28575931722716685,0.22448301368496507,0.30356150388500136,0.4655256834494598,0.2057165421963308,0.262946381753554,0.2646467011370753,0.23521237182536825,0.25994938797602923,0.37817380177262777,0.25481450945707906
