ticker,pca_score,if_score,ae_score,composite_score_raw,composite_score,annual_return
HWM,0.2545637579540463,0.44152475309930267,0.2312646384619725,0.20022483032082053,0.2570405598115066,0.2285768686932306
CARR,0.10903884795466151,0.4632108884819171,0.353804054329001,0.1914238098605051,0.2555119993961158,0.3896735149658121
NTAP,0.21449022739702087,0.44552106277868586,0.266185605786695,0.18513151124468905,0.2544191535574629,0.1031437551869925
ORLY,0.17083968063602206,0.49356517772460945,0.15503537156467528,0.18100924029823623,0.25370319792269586,0.2153871168737247
FOXA,0.21302747472866737,0.4506989180102604,0.24599223934287304,0.17667661625699999,0.2529507081819815,0.0172292552894091
IQV,0.14502823993524608,0.4951522416193702,0.17489830993507735,0.1579580424098564,0.24969966801631793,0.1397126237706038
AEE,0.1523456859309574,0.5033586977932503,0.13514750972396772,0.15701102568427494,0.24953519023945514,0.0853275977427892
NUE,0.202426595154228,0.43794790381188103,0.2938344002785871,0.15020240138517418,0.2483526690041278,0.0985491261119223
VICI,0.13911023631643246,0.4647393806576242,0.2846877959670749,0.14431021960541512,0.24732931542036582,0.0750327409615719
AVY,0.19137262852720308,0.44469658373143706,0.2806607941913542,0.13996043887256893,0.24657384590704762,0.1488348754791148
HPE,0.14267344641416577,0.4741828294831171,0.24382350503888464,0.13906098122774196,0.24641762818690907,0.081166686428656
PSA,0.1525089225169636,0.472079590698375,0.23037707853665515,0.12350637201395348,0.24371610510463942,0.0672905738200628
JNJ,0.029446381676149578,0.556935661329863,0.09862494666960368,0.11688019323782178,0.24256527099078096,0.0689901535581665
CE,0.12409621544174841,0.44754402927310594,0.3528106570316118,0.11426707965068197,0.24211142566588567,0.0835212311584207
DLTR,0.05853333991934746,0.45077277695572227,0.43200145774193294,0.11204037930521482,0.24172469255688256,0.0433389459281406
TSLA,0.09916516545840755,0.5162984801145122,0.14215324588286896,0.11028641373130188,0.24142006397905674,0.3941871870647147
LULU,0.1427044020327888,0.4728452052069389,0.2345594677552518,0.1086906648885565,0.24114291446839212,0.1241504139820112
DVN,0.19952074566946737,0.42400857609001485,0.32640038938665605,0.10473791322525483,0.2404564009269639,-0.0265686181190628
DG,0.12000335594066165,0.49175989984940827,0.19725756125490082,0.10433942545257702,0.24038719160764926,0.0545154255087644
SBUX,0.17552821338566557,0.45236968541619066,0.2590760948750299,0.1039809639199617,0.24032493404198782,0.1082457880200067
BRO,0.027459200676686526,0.5041795202231146,0.27917409815373656,0.09684868689603865,0.23908620083150062,0.1754912810646493
FRT,0.08489184255878345,0.45906623838811494,0.3585504393814702,0.0963620248669238,0.23900167741552486,0.0040078490636437
GE,0.11372268217861814,0.4919219884582681,0.19371917585946752,0.07879218188247572,0.23595014871930636,0.0404296510770727
EFX,0.11954932949624433,0.5033678919913731,0.14438961496912323,0.07745017834184542,0.23571706966912445,0.1332182969809064
RL,0.06209653177874364,0.452862931584765,0.4034265157108478,0.07683234478502299,0.23560976439441034,0.0221640034535295
REGN,0.0610658312279258,0.526147235943582,0.1437197379724256,0.07376203821972746,0.23507651383557038,0.130109237280606
APH,0.048645625947902456,0.4462620882146032,0.4438277015484334,0.07292061823695378,0.23493037609118197,0.1756306189413363
PYPL,0.10040709031697846,0.45562828456267407,0.3366846320558064,0.06947530269903013,0.23433199400883742,0.0798158471706325
FICO,0.08465357261367291,0.4885688848834309,0.2411595458972535,0.06773562911737747,0.23402984766289875,0.3236135165897171
AMCR,0.17749780638045068,0.440709311733482,0.27882376850348833,0.0630296387863179,0.23321251169967666,-0.0159235866461008
CCL,0.2153926589682354,0.43644612313759895,0.23960030905588725,0.06008081123701116,0.23270035960504076,-0.045498248617249
ROK,0.033667480665153945,0.4883724337662938,0.3083371918415412,0.057298831050022925,0.2322171855447819,0.0962892663738879
MKC,0.146904266505792,0.4346351729977034,0.3352848305766819,0.04598139903447951,0.23025157500440877,0.0745684810538216
NTRS,0.07210920731614123,0.44945323964886186,0.3872780414577612,0.04586659952238653,0.2302316366358204,0.0555674600643987
AME,0.10428544060831389,0.4874778466776003,0.20639882270236454,0.04341177668432404,0.22980528323350993,0.1293963401434363
APD,0.07817007257072114,0.4757641379627932,0.2839346550126127,0.042346144973490915,0.22962020441703526,0.1150283485389499
BWA,0.19168534771983428,0.44841657282109876,0.22116908574800623,0.04018055116078907,0.22924408428496224,0.0016978915053872
ADP,0.20329447150051905,0.4379193462631941,0.24148885305259846,0.03875559874218095,0.2289965986813642,0.1350463383476176
CME,0.21173927645925775,0.44713208046416175,0.19657696652309903,0.037768244526830363,0.22882511509302814,0.1244716980410801
LW,0.10079055971068955,0.45549422994516137,0.3217233689490868,0.0370630967971631,0.22870264510089114,0.1024791294363948
PNW,0.2169493832779204,0.44125048987028415,0.20511753603141514,0.02684549670746736,0.22692805326715712,0.0417430094359143
LKQ,0.06191712350777068,0.5306243034069935,0.10491729100272483,0.02646161738469932,0.2268613811420648,0.0427925896923215
O,0.15331636635018334,0.44856396729238596,0.2661433234462199,0.02246564317724352,0.22616736071318594,0.0331077435451252
NI,0.13393310205704023,0.46904633741176693,0.22005459358078633,0.0211764993966556,0.22594346234121432,0.1053929098770604
IBM,0.018793079261930523,0.5231087050653062,0.18889748537388631,0.02005578112679926,0.22574881609628938,0.0088578521411938
